X,738_cm,693_cm,582_cm,566_cm,532_cm,382_cm,283_cm,233_cm,213_cm,187_cm,153_cm,40_cm,3_cm,Sum,taxonomy,a,b,c,d
b31e0393306c8dfb25978f54981d54ba,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto
b4624d6e6bb1ff16befc7e8c8f7ab2f2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,candidate division WPS-2,WPS-2_genera_incertae_sedis,,,
b48a1910b884fd19b1ddf1a37f83ad97,0,0,0,0,0,0,0,0,2,0,0,0,0,2,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermomarinilinea
b5324a38b593da2acf1f90405e1a8859,0,0,0,0,0,0,0,0,0,2,0,0,0,2,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Litorilinea
b80b5c1bc4a8c5243b33476c4d2041e1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,candidate division WPS-2,WPS-2_genera_incertae_sedis,,,
b878701084f7289a8f5c3b72b3f8ba52,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Inmirania
b95743217f613113d0e6fbef005a4ef1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
b9fc0c3b04c3d3ee6ea7301d68eddc12,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Monoglobus
ba3ffe8dc1c033ede1fd294184617ea2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Woesearchaeota,Woesearchaeota Incertae Sedis AR16,,,
bb8fe224c0483c10e9927dae642eea54,0,0,0,0,0,2,0,0,0,0,0,0,0,2,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Tuwongella
bceb71792132202f0d3ff502afd72cde,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Firmicutes,Clostridia,Clostridiales,Peptococcaceae 1,Syntrophobotulus
be3f49437ab6be897f594241a30b09ae,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea
be40433ea74653144ff3cb7bba5ac7db,0,0,0,0,0,0,0,0,0,2,0,0,0,2,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Telmatocola
be50e71db649b1a5ef80ea8ae73620c1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Woesearchaeota,Woesearchaeota Incertae Sedis AR17,,,
be82bab742063d9741669eee1c1fd964,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Chloroflexi,Thermomicrobia,Sphaerobacteridae,Sphaerobacterales,Sphaerobacterineae
beb1ac458e83259b024f1bcb8708250e,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermomarinilinea
c13268e4bd82db8e3daf257d96c00673,0,0,0,0,0,0,0,2,0,0,0,0,0,2,candidate division WPS-2,WPS-2_genera_incertae_sedis,,,
c24386f4313796b510b147e32439d613,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Armatimonadetes,Armatimonadetes_gp2,,,
c2531816b2f0a72f8da2cd379ac96467,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
c2ce3e9eb65a6baa9de4882d88da0789,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae
c5728f2d337a56e113ce0e16105ac255,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Rectinema
c5ce1e44f88900135c0d56e5f189594d,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Proteobacteria,Gammaproteobacteria,Nevskiales,Steroidobacteraceae,Steroidobacter
c61771a7401baf7e647fc134d7981656,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Caenimonas
c67052e1907f673f36baea4b5b852564,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,Parachlamydia
c689c27b2c85871257b4f3f663f295e9,1,0,0,0,0,0,0,0,0,0,0,1,0,2,Actinobacteria,Thermoleophilia,Solirubrobacterales,Baekduiaceae,Baekduia
c7aeb457d2630f611d8e3be4a4e36aa8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Monoglobus
c98354152a93d7dc8cba48dd73fd56e0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Marimicrobium
ca6a55cd9fcc9b6b8eb50fa5a3a19810,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Telmatocola
cb470fe0a83f4aef40c69a96b48fb7dc,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Longilinea
cc0df36cab16ac188102a65aaf675b84,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halocella
cc8b751a1446b724c9b1aa5246449969,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Litorilinea
cd28d98602c349212d1b1aa393a5a818,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Aminicenantes,Saccharicenantaceae,Saccharicenans,,
ce12810ebda5ec6026085507aa289c59,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Acidobacteria,Blastocatellia,Blastocatellales,Pyrinomonadaceae,Pyrinomonas
ce4f65ed4cccf19b93dbeaa762861da7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Aenigmarchaeota,Candidatus Aenigmarchaeum,,,
ce71e6602ebe07059ebd395d299a7708,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidisoma
cf96dcb1c3d44fd22c89ca428e17f319,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
d202e748fa59d98cd7b6f908bc80ee5a,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto
d390d38604f3d7f045b2b4636fa77797,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Rhodothermaeota,Rhodothermia,Rhodothermales,Rubricoccaceae,Rubricoccus
d56f97d8a8ec3b23912139c3166f243d,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Tepidicella
d6b83209adcfd8e6c05fe5eac822c87e,0,0,2,0,0,0,0,0,0,0,0,0,0,2,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halarsenatibacter
d6e647c4e214f55f89d5461142ebfdc1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
d71bf480b46e20f46c01854e828e7d37,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
d77233f52c4a297d89cca324425ab58b,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Verrucomicrobia,Subdivision3,Limisphaera,,
d8356ad60629f193a76e1dd1e2dcf928,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,Dethiosulfatarculus
d977457cc3a3988cf56a4ad1f02f07f7,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Planctomycetes,Planctomycetacia,Pirellulales,Thermoguttaceae,Thermostilla
dadbee57a41c8fe34ebd3e38b95d0e6e,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Fibrobacteres,Chitinispirillia,Chitinispirillales,Chitinispirillaceae,Chitinispirillum
dc8ff191b2a47b6ec97b68d9cdcaf0d9,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Hydrogenispora
ddd120b3e31b5b4201aa9966804152d6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus
df5e64816b915fb2146b23331e8ce368,0,0,0,0,0,2,0,0,0,0,0,0,0,2,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas
e0c41bc2b222753f468565b5ed0de9eb,0,0,0,0,0,2,0,0,0,0,0,0,0,2,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Cuniculiplasmataceae,Cuniculiplasma
e11126dcc665d122231531207f9cd295,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermomarinilinea
e1ff3dcdf8fdea9e985ed70d75933b6a,0,0,0,0,0,0,0,2,0,0,0,0,0,2,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Calderihabitans
e250ae1be63194579591e0faa97573cd,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermomarinilinea
e599a975d1b59bd4019f038ca7aaec26,0,0,0,0,0,0,0,0,2,0,0,0,0,2,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fastidiosipila
e65c9c394cf4d08281c9d8ead81c9b6f,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Woesearchaeota,Woesearchaeota Incertae Sedis AR15,,,
e739ad60702b926bd989a6095c3e4f4f,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermodesulfitimonas
ea27057d1bfc1dd29aee0d43df4bc233,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Thermoanaerobaculum
ec7b60f2f5346e2ea872acdd4234a7ae,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
eeadf5dc1607cac69974d805a9f7fd63,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Actinobacteria,Thermoleophilia,Solirubrobacterales,Parviterribacteraceae,Parviterribacter
ef6071245ef3e607082843a9fc2bfd84,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
ef7c096df2626cc882fb1b28321c5283,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Firmicutes,Clostridia,Clostridiales,Peptococcaceae 1,Desulfosporosinus
f0709809154ce3d043ac7e3f7e80cbaf,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Actinobacteria,Thermoleophilia,Solirubrobacterales,Paraconexibacteraceae,Paraconexibacter
f5f016f720a65b424bcf5afd8eeb49b7,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,Parachlamydia
f63036741baca7a30f1c5b01f1d91444,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Saccharofermentans
f66ebc4236dc4c9c576a66aa8cfb3ea4,0,0,0,0,0,0,1,1,0,0,0,0,0,2,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea
f69ceae80df4c87e227ada566b2022ee,0,0,2,0,0,0,0,0,0,0,0,0,0,2,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
f8fc14a7c9a6e2022d8bedff887060d5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Vampirovibrio
f9c48591b3c40894b00d779a8bd11e18,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae
f9e2605eb81ef6f13524151154651277,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Tuwongella
fb5b68c9d3c892b06d006fd6279fa1d4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Firmicutes,Bacilli,Bacillales,Planococcaceae,Metaplanococcus
fc36d1ef6720bd14a85f040574201e82,0,0,2,0,0,0,0,0,0,0,0,0,0,2,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Telmatocola
fd0f038253e002dd1d4073a5a8d5e9d5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
fdac24495b45161dc79378a0c4f28e7b,0,0,0,0,0,0,0,0,0,2,0,0,0,2,Aminicenantes,Saccharicenantaceae,Saccharicenans,,
fe0546c2e5796f8b6b87d4ce5595c281,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermomarinilinea
001df887db49718defb0e6a4e6b69faf,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
003b60ecb220d2d7bc2ef033e9d9ef70,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
006d84211e6bf2d7b3f9e03748ea167d,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfobacca
00826b704d33239c2abb46324b6dbcb6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halarsenatibacter
00aec84c40718009a8b2d17adcc7d9b6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula
00d005d967c5d24ac03d2d872c49bc6b,0,0,0,0,0,0,0,0,0,0,0,1,0,1,candidate division WPS-2,WPS-2_genera_incertae_sedis,,,
010ba45c46bce9bea77036c6517db601,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Calderihabitans
016d4809d356b8abb73602785b8471e4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermomarinilinea
01886d3f8a886c27c8ebae062c3fe372,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Monoglobus
01ac560b0934109e48884b2c5d403fe0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Firmicutes,Clostridia,Thermosediminibacterales,Tepidanaerobacteraceae,Biomaibacter
01dd810ae5039998ebda68b07ef3ff5b,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae
0225754081d469d80c8b3f12f1d3dde7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Rectinema
02cc15fc218cfeedaca248dc7da5952a,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Crenarchaeota,Thermoprotei,Acidilobales,Caldisphaeraceae,Caldisphaera
02d4a2396d57c4160baf538d15dfa009,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
02dce803cf6230c6ea8d39b4f9351f08,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
02f34c99a3cbd4fbf58a43a3d716a9b9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,candidate division WPS-2,WPS-2_genera_incertae_sedis,,,
05150276850cb84bdfef329958f68ee3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Litorilinea
052cd4167799f72d6780593b9358409c,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
05354279d8378bc8db0c2a7a2e31e781,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae
05a816cfa978461b673f11013aa571d2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,candidate division ZB3,ZB3_genera_incertae_sedis,,,
05cfde28bc61f3a9dd798c843424bc36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Aminicenantes,Saccharicenantaceae,Saccharicenans,,
07488cd3bc80fdf90735372b022fb7db,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,,
076ab41612736e58285de37f477ba4fb,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Lacibacterium
080ff27da209c71d4d25f8c873754378,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Firmicutes,Clostridia,Thermosediminibacterales,Tepidanaerobacteraceae,Biomaibacter
08a65a9133d2be5fa9e8e51cd2916e7e,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Verrucomicrobia,Subdivision5,Subdivision5_genera_incertae_sedis,,
08adceda46c28463261211e862333bf9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella
08bdab2467e0b6689ef8f0187567721b,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Schwartzia
092581d8ea20d34f7b4673c48e9ffabc,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Latescibacteria,Latescibacteria_genera_incertae_sedis,,,
09734ecb032146fbbf30aa306f66c5f9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella
097e3a243012424f6500abaeed0ef64d,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Crenarchaeota,Thermoprotei,Acidilobales,Caldisphaeraceae,Caldisphaera
099c49467b75eef1f9abbdaf35619aa9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatirhabdium
0a5df666fa98af5ef3aa7a513032372e,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Omnitrophica,Omnitrophica_genera_incertae_sedis,,,
0ab831ca22f81c5295c2b19db9133a16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Desulfothermobacter
0b67a8ab4a8c0f8a7840d3f6a81b64cf,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Colidextribacter
0c1d0ae129aafad6f96f8a3288c09914,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Schwartzia
0c525ea82cb18eef01e8ad7559775ffb,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermosulfuriphilus
0c6938ce454fb59c353170ac9a10697f,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella
0e3d0e933faa315e6b7c9e1e8c063dba,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Inmirania
0ea151472e6635715e579ed3cea37f48,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Litorilinea
0f1f77a45d30c3255d738f7b7321ba6b,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella
0f3e4d2e2eb1da071a6d75be9e676e16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Schwartzia
0f80774bb580c4b80674e60dc0601302,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
0fb56fe9443a888ed3b2a28363d3f120,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Desulfovirga
103d7dbcaf8884a3e6bea40d02dd541e,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella
10ef1611e5c69b393b51b9749dc1aadf,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermanaerothrix
1118b909fa2b0a507b94c15ec8a6d7c3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
113d9adeb596399df512f54ba16a1cfe,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea
119e94e796cbc31f4eb4ab4243fa463a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella
1232202fd8bd80926488525d13daba18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalogenimonas
1241598bbe46da82b6ebd3235e9609af,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermomarinilinea
126bdc70f5c1dbf9bce2911d8572fdc6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae
137e0bfb369d2034d7cd13a758842fac,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
13bc39a7ec371ac6794864c05bc18e74,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Telmatocola
1412d728f6eb7fb97a0b4d9877063452,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Firmicutes,Clostridia,Thermosediminibacterales,Thermosediminibacteraceae,Thermovenabulum
147ec38afc702d0792f39f899756aa62,0,0,0,0,0,0,1,0,0,0,0,0,0,1,candidate division WPS-2,WPS-2_genera_incertae_sedis,,,
14c28a5c7dc8d119f4fb36650d177178,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium
15171b90e2ef976db6acc49da3725f04,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella
155982770022ecfedd3cc0fa7ec2d63b,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Hydrogenispora
157402a100c7ff35fb60dd200c33777c,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Actinobacteria,Actinobacteria,Sporichthyales,Sporichthyaceae,Longivirga
157a5a65c04613729d1f9ef01c4837ff,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella
159d90fe961eb62cba15f4a837ea1e88,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatirhabdium
15fd75e6f374cc0eb591ce1089b7f3c2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermanaerothrix
164c620605ea78ec0e497d7e93b805e4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermomarinilinea
1687080013fda77d58be8e56a0fa8b2d,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Hydrogenispora
169370c82be86871cbd38883c1ff6c9e,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
16b6c6216853ba41740c483ad160c7fc,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Crenarchaeota,Thermoprotei,Acidilobales,Caldisphaeraceae,Caldisphaera
171e3cd3f3a47c6a4d7e4fdc316acf82,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile
1739fd3e203b2fddf0801b7636737c20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
17623129ba3b4c1b2c350026d0872245,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Chloroflexi,Ardenticatenia,Ardenticatenales,Ardenticatenaceae,Ardenticatena
17a7b83c7f867b4bd40445dcb0319236,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,Halanaerobaculum
186cb1ade5ea979b38162e8e42d37e4f,0,0,0,0,0,1,0,0,0,0,0,0,0,1,candidate division WPS-2,WPS-2_genera_incertae_sedis,,,
188d525fadd21c293926e63e20277c8c,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Verrucomicrobia,Subdivision3,Subdivision3_genera_incertae_sedis,,
1918ecc1a75d6e162cd03011fc874cb4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Hydrogenispora
199d5eab6d7d5c0fdfb5726f00e546e1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalogenimonas
1a05a350e7ebe2f27c9565bff3a3bb70,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Planctomycetes,Planctomycetacia,Pirellulales,Thermoguttaceae,Thermogutta
1a4d97f2605feb59002537eb373c3caa,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Microgenomates,Microgenomates_genera_incertae_sedis,,,
1aa83e646a0d6ab455136216380c9de4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halocella
